language,sentence_id,type,n_nodes,max_arity,mean_arity,tree_depth,mean_depth,density
German,161,natural,14,6,3.25,2,1.4285714285714286,0.07142857142857142
German,161,random,14,3,1.3,5,2.357142857142857,0.07142857142857142
German,162,natural,7,4,3.0,2,1.1428571428571428,0.14285714285714285
German,162,random,7,4,2.0,2,1.1428571428571428,0.14285714285714285
German,163,natural,7,6,6.0,1,0.8571428571428571,0.14285714285714285
German,163,random,7,3,1.5,3,1.4285714285714286,0.14285714285714285
German,164,natural,6,4,2.5,2,1.0,0.16666666666666666
German,164,random,6,3,1.6666666666666667,3,1.3333333333333333,0.16666666666666666
German,165,natural,11,6,2.5,2,1.2727272727272727,0.09090909090909091
German,165,random,11,3,1.6666666666666667,4,2.1818181818181817,0.09090909090909091
German,166,natural,18,5,3.4,4,1.9444444444444444,0.05555555555555555
German,166,random,18,5,1.5454545454545454,7,2.7777777777777777,0.05555555555555555
German,167,natural,12,6,2.75,3,1.5,0.08333333333333333
German,167,random,12,4,1.8333333333333333,4,2.0,0.08333333333333333
German,168,natural,23,7,2.75,5,2.4347826086956523,0.043478260869565216
German,168,random,23,4,1.5714285714285714,9,4.260869565217392,0.043478260869565216
German,169,natural,18,5,3.4,3,1.7777777777777777,0.05555555555555555
German,169,random,18,4,1.8888888888888888,5,2.611111111111111,0.05555555555555555
German,170,natural,8,5,2.3333333333333335,2,1.125,0.125
German,170,random,8,3,1.4,3,1.5,0.125
German,171,natural,26,5,2.7777777777777777,5,2.6538461538461537,0.038461538461538464
German,171,random,26,4,1.4705882352941178,8,4.076923076923077,0.038461538461538464
German,172,natural,8,5,3.5,2,1.125,0.125
German,172,random,8,2,1.1666666666666667,6,2.75,0.125
German,173,natural,16,6,3.0,4,1.8125,0.0625
German,173,random,16,3,1.3636363636363635,5,2.5,0.0625
German,174,natural,7,3,2.0,3,1.4285714285714286,0.14285714285714285
German,174,random,7,3,2.0,3,1.5714285714285714,0.14285714285714285
German,175,natural,7,5,3.0,2,1.0,0.14285714285714285
German,175,random,7,3,1.5,3,1.4285714285714286,0.14285714285714285
German,176,natural,4,3,3.0,1,0.75,0.25
German,176,random,4,2,1.5,2,1.0,0.25
German,177,natural,18,7,2.2857142857142856,4,1.8823529411764706,0.05228758169934641
German,177,random,18,4,1.7,6,2.8333333333333335,0.05555555555555555
German,178,natural,17,7,2.5,3,1.625,0.05514705882352941
German,178,random,17,4,1.4545454545454546,7,3.3529411764705883,0.058823529411764705
German,179,natural,5,4,4.0,1,0.8,0.2
German,179,random,5,3,2.0,2,1.0,0.2
German,180,natural,4,3,3.0,1,0.75,0.25
German,180,random,4,3,3.0,1,0.75,0.25
German,181,natural,9,4,2.6666666666666665,2,1.3333333333333333,0.1111111111111111
German,181,random,9,3,2.0,2,1.4444444444444444,0.1111111111111111
German,182,natural,8,4,2.3333333333333335,3,1.375,0.125
German,182,random,8,3,1.4,5,2.125,0.125
German,183,natural,19,7,2.5714285714285716,3,1.736842105263158,0.05263157894736842
German,183,random,19,4,1.8,8,4.0,0.05263157894736842
German,184,natural,10,5,2.25,2,1.3,0.1
German,184,random,10,3,1.5,3,1.8,0.1
German,185,natural,6,5,5.0,1,0.8333333333333334,0.16666666666666666
German,185,random,6,3,1.6666666666666667,3,1.3333333333333333,0.16666666666666666
German,186,natural,14,6,3.25,3,1.5714285714285714,0.07142857142857142
German,186,random,14,4,1.3,7,2.7142857142857144,0.07142857142857142
German,187,natural,22,6,2.3333333333333335,4,2.1363636363636362,0.045454545454545456
German,187,random,22,4,1.5,12,5.2727272727272725,0.045454545454545456
German,188,natural,8,2,1.75,3,1.875,0.125
German,188,random,8,4,2.3333333333333335,2,1.25,0.125
German,189,natural,8,5,2.3333333333333335,2,1.125,0.125
German,189,random,8,3,1.4,3,1.5,0.125
German,190,natural,11,6,2.5,3,1.3636363636363635,0.09090909090909091
German,190,random,11,4,1.6666666666666667,3,1.6363636363636365,0.09090909090909091
German,191,natural,8,5,3.5,2,1.5,0.125
German,191,random,8,4,1.75,3,1.375,0.125
German,192,natural,20,8,3.8,4,1.9,0.05
German,192,random,20,5,1.7272727272727273,5,2.55,0.05
German,193,natural,8,3,3.0,2,1.2857142857142858,0.10714285714285714
German,193,random,8,3,1.4,4,1.75,0.125
German,194,natural,12,5,3.6666666666666665,3,1.5833333333333333,0.08333333333333333
German,194,random,12,3,1.2222222222222223,8,3.3333333333333335,0.08333333333333333
German,195,natural,8,4,2.3333333333333335,3,1.375,0.125
German,195,random,8,2,1.1666666666666667,6,2.75,0.125
German,196,natural,7,3,2.0,3,1.5714285714285714,0.14285714285714285
German,196,random,7,3,2.0,3,1.5714285714285714,0.14285714285714285
German,197,natural,10,4,3.0,3,1.7,0.1
German,197,random,10,3,1.5,3,1.8,0.1
German,198,natural,19,6,3.6,3,1.631578947368421,0.05263157894736842
German,198,random,19,5,1.8,8,3.4210526315789473,0.05263157894736842
German,199,natural,11,5,2.5,3,1.4545454545454546,0.09090909090909091
German,199,random,11,4,1.6666666666666667,3,1.6363636363636365,0.09090909090909091
German,200,natural,19,6,3.0,5,2.263157894736842,0.05263157894736842
German,200,random,19,3,1.5,5,2.9473684210526314,0.05263157894736842
German,201,natural,5,4,4.0,1,0.8,0.2
German,201,random,5,3,2.0,2,1.0,0.2
German,202,natural,14,4,2.6,4,1.9285714285714286,0.07142857142857142
German,202,random,14,4,2.1666666666666665,3,1.8571428571428572,0.07142857142857142
German,203,natural,15,6,2.3333333333333335,4,1.8,0.06666666666666667
German,203,random,15,3,1.75,7,3.2,0.06666666666666667
German,204,natural,11,5,3.3333333333333335,2,1.3636363636363635,0.09090909090909091
German,204,random,11,4,1.4285714285714286,3,1.6363636363636365,0.09090909090909091
German,205,natural,15,4,2.8,3,1.8666666666666667,0.06666666666666667
German,205,random,15,4,1.5555555555555556,7,2.6666666666666665,0.06666666666666667
German,206,natural,16,5,2.5,5,2.3125,0.0625
German,206,random,16,4,1.5,7,2.8125,0.0625
German,207,natural,7,4,2.0,2,1.1428571428571428,0.14285714285714285
German,207,random,7,3,2.0,3,1.4285714285714286,0.14285714285714285
German,208,natural,12,6,5.5,2,1.4166666666666667,0.08333333333333333
German,208,random,12,3,1.5714285714285714,4,2.0,0.08333333333333333
German,209,natural,9,5,4.0,2,1.2222222222222223,0.1111111111111111
German,209,random,9,3,1.3333333333333333,5,2.111111111111111,0.1111111111111111
German,210,natural,18,6,4.0,4,2.235294117647059,0.05228758169934641
German,210,random,18,3,1.5454545454545454,7,3.4444444444444446,0.05555555555555555
German,211,natural,8,4,2.3333333333333335,2,1.25,0.125
German,211,random,8,3,1.4,3,1.5,0.125
German,212,natural,11,5,3.0,2,1.3,0.08181818181818182
German,212,random,11,4,1.4285714285714286,6,2.3636363636363638,0.09090909090909091
German,213,natural,10,5,4.5,2,1.3,0.1
German,213,random,10,3,1.2857142857142858,5,2.1,0.1
German,214,natural,27,6,2.6,4,2.1481481481481484,0.037037037037037035
German,214,random,27,4,1.4444444444444444,11,4.814814814814815,0.037037037037037035
German,215,natural,6,4,2.5,2,1.0,0.16666666666666666
German,215,random,6,3,1.6666666666666667,3,1.3333333333333333,0.16666666666666666
German,216,natural,6,4,2.5,2,1.0,0.16666666666666666
German,216,random,6,3,1.6666666666666667,2,1.1666666666666667,0.16666666666666666
German,217,natural,4,3,3.0,1,0.75,0.25
German,217,random,4,3,3.0,1,0.75,0.25
German,218,natural,8,5,3.5,2,1.125,0.125
German,218,random,8,3,1.75,4,1.75,0.125
German,219,natural,4,2,1.5,2,1.0,0.25
German,219,random,4,2,1.5,2,1.0,0.25
German,220,natural,10,6,3.0,2,1.2,0.1
German,220,random,10,4,2.25,3,1.6,0.1
German,221,natural,16,7,3.75,3,1.5625,0.0625
German,221,random,16,3,1.5,6,2.9375,0.0625
German,222,natural,9,4,2.6666666666666665,3,1.5555555555555556,0.1111111111111111
German,222,random,9,3,2.0,3,1.5555555555555556,0.1111111111111111
German,223,natural,6,4,2.5,2,1.0,0.16666666666666666
German,223,random,6,2,1.25,4,1.8333333333333333,0.16666666666666666
German,224,natural,11,5,3.3333333333333335,2,1.3636363636363635,0.09090909090909091
German,224,random,11,3,1.4285714285714286,4,1.9090909090909092,0.09090909090909091
German,225,natural,7,3,3.0,2,1.2857142857142858,0.14285714285714285
German,225,random,7,4,2.0,3,1.2857142857142858,0.14285714285714285
German,226,natural,13,4,2.5,3,1.6363636363636365,0.0641025641025641
German,226,random,13,4,1.7142857142857142,6,2.4615384615384617,0.07692307692307693
German,227,natural,8,4,2.3333333333333335,2,1.25,0.125
German,227,random,8,3,1.75,3,1.5,0.125
German,228,natural,9,4,2.6666666666666665,3,1.5555555555555556,0.1111111111111111
German,228,random,9,3,1.3333333333333333,5,2.111111111111111,0.1111111111111111
German,229,natural,8,4,2.3333333333333335,2,1.25,0.125
German,229,random,8,3,1.4,4,1.75,0.125
German,230,natural,7,4,3.0,2,1.1428571428571428,0.14285714285714285
German,230,random,7,5,3.0,2,1.0,0.14285714285714285
German,231,natural,11,7,2.5,2,1.1818181818181819,0.09090909090909091
German,231,random,11,3,1.4285714285714286,5,2.1818181818181817,0.09090909090909091
German,232,natural,12,6,2.2,2,1.3333333333333333,0.08333333333333333
German,232,random,12,4,1.8333333333333333,3,1.5833333333333333,0.08333333333333333
German,233,natural,10,5,2.25,3,1.4,0.1
German,233,random,10,3,1.8,5,2.3,0.1
German,234,natural,9,6,4.0,2,1.1111111111111112,0.1111111111111111
German,234,random,9,4,2.0,3,1.5555555555555556,0.1111111111111111
German,235,natural,14,6,3.0,3,2.0,0.06593406593406594
German,235,random,14,3,1.4444444444444444,4,2.2142857142857144,0.07142857142857142
German,236,natural,21,7,2.857142857142857,4,1.9047619047619047,0.047619047619047616
German,236,random,21,4,1.6666666666666667,9,4.190476190476191,0.047619047619047616
German,237,natural,12,6,2.75,3,1.6666666666666667,0.08333333333333333
German,237,random,12,5,1.8333333333333333,5,1.9166666666666667,0.08333333333333333
German,238,natural,7,5,3.0,2,1.0,0.14285714285714285
German,238,random,7,3,1.5,3,1.4285714285714286,0.14285714285714285
German,239,natural,16,5,2.8,4,2.0,0.058333333333333334
German,239,random,16,3,1.25,7,3.25,0.0625
German,240,natural,9,3,2.0,3,1.5555555555555556,0.1111111111111111
German,240,random,9,4,2.6666666666666665,3,1.5555555555555556,0.1111111111111111
German,241,natural,8,3,2.3333333333333335,3,1.5,0.125
German,241,random,8,4,2.3333333333333335,3,1.5,0.125
German,242,natural,8,3,2.0,2,1.2857142857142858,0.10714285714285714
German,242,random,8,3,1.4,4,1.75,0.125
German,243,natural,8,5,2.3333333333333335,2,1.125,0.125
German,243,random,8,3,1.4,5,2.125,0.125
German,244,natural,19,4,2.6666666666666665,4,2.1176470588235294,0.04678362573099415
German,244,random,19,4,1.6363636363636365,8,3.8947368421052633,0.05263157894736842
German,245,natural,4,3,3.0,1,0.75,0.25
German,245,random,4,2,1.5,2,1.0,0.25
German,246,natural,12,6,2.5,2,1.2727272727272727,0.07575757575757576
German,246,random,12,3,1.5714285714285714,5,2.5,0.08333333333333333
German,247,natural,13,7,6.0,2,1.3076923076923077,0.07692307692307693
German,247,random,13,4,1.5,3,1.8461538461538463,0.07692307692307693
German,248,natural,18,5,2.8333333333333335,4,2.0555555555555554,0.05555555555555555
German,248,random,18,4,1.5454545454545454,7,3.3333333333333335,0.05555555555555555
German,249,natural,17,7,2.8,2,1.4,0.051470588235294115
German,249,random,17,4,1.7777777777777777,5,2.235294117647059,0.058823529411764705
German,250,natural,15,6,3.5,2,1.4666666666666666,0.06666666666666667
German,250,random,15,3,1.4,9,4.266666666666667,0.06666666666666667
German,251,natural,17,5,2.6666666666666665,3,2.0,0.058823529411764705
German,251,random,17,4,1.3333333333333333,7,3.1176470588235294,0.058823529411764705
German,252,natural,12,7,3.6666666666666665,2,1.25,0.08333333333333333
German,252,random,12,3,1.2222222222222223,5,2.3333333333333335,0.08333333333333333
German,253,natural,13,5,3.0,2,1.4615384615384615,0.07692307692307693
German,253,random,13,3,1.3333333333333333,6,2.5384615384615383,0.07692307692307693
German,254,natural,4,3,3.0,1,0.75,0.25
German,254,random,4,2,1.5,2,1.0,0.25
German,255,natural,17,6,2.6666666666666665,3,1.7058823529411764,0.058823529411764705
German,255,random,17,3,1.6,7,3.1176470588235294,0.058823529411764705
German,256,natural,22,5,2.625,6,2.9545454545454546,0.045454545454545456
German,256,random,22,3,1.3125,11,5.909090909090909,0.045454545454545456
German,257,natural,9,4,2.3333333333333335,2,1.25,0.09722222222222222
German,257,random,9,4,1.6,4,1.6666666666666667,0.1111111111111111
German,258,natural,20,7,2.5714285714285716,3,1.6842105263157894,0.04736842105263158
German,258,random,20,4,1.3571428571428572,8,3.1,0.05
German,259,natural,7,3,3.0,2,1.2857142857142858,0.14285714285714285
German,259,random,7,2,1.2,5,2.2857142857142856,0.14285714285714285
German,260,natural,25,6,3.5,4,2.090909090909091,0.035
German,260,random,25,4,1.6,7,3.28,0.04
German,261,natural,16,8,2.8,3,1.4,0.058333333333333334
German,261,random,16,4,1.6666666666666667,6,2.625,0.0625
German,262,natural,11,6,3.3333333333333335,2,1.2727272727272727,0.09090909090909091
German,262,random,11,3,1.6666666666666667,4,1.9090909090909092,0.09090909090909091
German,263,natural,17,5,3.2,4,2.588235294117647,0.058823529411764705
German,263,random,17,4,1.7777777777777777,7,3.588235294117647,0.058823529411764705
German,264,natural,13,5,3.0,2,1.4615384615384615,0.07692307692307693
German,264,random,13,4,1.7142857142857142,6,2.6153846153846154,0.07692307692307693
German,265,natural,10,7,4.5,2,1.1,0.1
German,265,random,10,5,1.8,3,1.4,0.1
German,266,natural,26,4,3.0,5,2.6,0.036923076923076927
German,266,random,26,3,1.3888888888888888,11,5.846153846153846,0.038461538461538464
German,267,natural,8,6,3.5,2,1.0,0.125
German,267,random,8,3,1.75,2,1.375,0.125
German,268,natural,8,5,2.3333333333333335,2,1.125,0.125
German,268,random,8,3,1.4,3,1.625,0.125
German,269,natural,21,5,2.5,3,1.8095238095238095,0.047619047619047616
German,269,random,21,3,1.25,6,3.4285714285714284,0.047619047619047616
German,270,natural,11,6,5.0,2,1.2727272727272727,0.09090909090909091
German,270,random,11,3,1.6666666666666667,4,1.8181818181818181,0.09090909090909091
German,271,natural,31,8,2.6363636363636362,4,2.033333333333333,0.03118279569892473
German,271,random,31,5,1.5789473684210527,8,3.4838709677419355,0.03225806451612903
German,272,natural,9,5,2.6666666666666665,2,1.2222222222222223,0.1111111111111111
German,272,random,9,4,2.0,4,1.6666666666666667,0.1111111111111111
German,273,natural,13,6,2.4,3,1.5384615384615385,0.07692307692307693
German,273,random,13,4,2.0,4,2.3846153846153846,0.07692307692307693
German,274,natural,29,7,2.7,5,2.3214285714285716,0.0332512315270936
German,274,random,29,4,1.5555555555555556,8,3.8620689655172415,0.034482758620689655
German,275,natural,9,6,2.6666666666666665,2,1.1111111111111112,0.1111111111111111
German,275,random,9,3,1.3333333333333333,4,1.7777777777777777,0.1111111111111111
German,276,natural,6,5,5.0,1,0.8333333333333334,0.16666666666666666
German,276,random,6,4,2.5,2,1.0,0.16666666666666666
German,277,natural,13,5,2.4,3,1.6923076923076923,0.07692307692307693
German,277,random,13,4,1.7142857142857142,7,2.923076923076923,0.07692307692307693
German,278,natural,22,6,3.5,4,2.0,0.045454545454545456
German,278,random,22,5,1.5,8,3.227272727272727,0.045454545454545456
German,279,natural,6,2,1.6666666666666667,3,1.5,0.16666666666666666
German,279,random,6,2,1.25,3,1.5,0.16666666666666666
German,280,natural,11,6,2.5,2,1.2727272727272727,0.09090909090909091
German,280,random,11,4,2.0,3,1.8181818181818181,0.09090909090909091
German,281,natural,7,4,2.0,2,1.1428571428571428,0.14285714285714285
German,281,random,7,2,1.2,3,1.7142857142857142,0.14285714285714285
German,282,natural,9,7,4.0,2,1.0,0.1111111111111111
German,282,random,9,2,1.1428571428571428,5,2.3333333333333335,0.1111111111111111
German,283,natural,7,3,3.0,2,1.2857142857142858,0.14285714285714285
German,283,random,7,3,1.5,4,1.7142857142857142,0.14285714285714285
German,284,natural,15,5,2.3333333333333335,3,1.6,0.06666666666666667
German,284,random,15,4,1.75,6,3.1333333333333333,0.06666666666666667
German,285,natural,14,4,3.25,3,1.8571428571428572,0.07142857142857142
German,285,random,14,5,2.6,3,1.6428571428571428,0.07142857142857142
German,286,natural,23,7,2.2,6,2.869565217391304,0.043478260869565216
German,286,random,23,4,1.8333333333333333,6,2.9130434782608696,0.043478260869565216
German,287,natural,6,2,1.6666666666666667,3,1.6666666666666667,0.16666666666666666
German,287,random,6,3,1.6666666666666667,2,1.1666666666666667,0.16666666666666666
German,288,natural,6,3,2.5,2,1.3333333333333333,0.16666666666666666
German,288,random,6,3,1.6666666666666667,3,1.3333333333333333,0.16666666666666666
German,289,natural,21,7,2.7142857142857144,3,1.8,0.04523809523809524
German,289,random,21,4,1.6666666666666667,5,2.8095238095238093,0.047619047619047616
German,290,natural,20,5,2.375,4,1.95,0.05
German,290,random,20,4,1.3571428571428572,10,3.75,0.05
German,291,natural,4,3,3.0,1,0.75,0.25
German,291,random,4,2,1.5,2,1.0,0.25
German,292,natural,10,4,3.0,3,1.6,0.1
German,292,random,10,3,1.8,3,1.8,0.1
German,293,natural,4,2,1.5,2,1.0,0.25
German,293,random,4,2,1.5,2,1.0,0.25
German,294,natural,5,4,4.0,1,0.8,0.2
German,294,random,5,3,2.0,2,1.0,0.2
German,295,natural,27,6,3.7142857142857144,4,2.259259259259259,0.037037037037037035
German,295,random,27,4,1.625,10,4.7407407407407405,0.037037037037037035
German,296,natural,19,4,2.5714285714285716,4,2.3684210526315788,0.05263157894736842
German,296,random,19,3,1.3846153846153846,6,3.0526315789473686,0.05263157894736842
German,297,natural,2,1,1.0,1,0.5,0.5
German,297,random,2,1,1.0,1,0.5,0.5
German,298,natural,8,4,2.3333333333333335,2,1.25,0.125
German,298,random,8,2,1.1666666666666667,4,2.0,0.125
German,299,natural,8,4,3.5,2,1.25,0.125
German,299,random,8,3,1.75,2,1.375,0.125
German,300,natural,11,6,3.3333333333333335,2,1.2727272727272727,0.09090909090909091
German,300,random,11,3,1.4285714285714286,7,3.272727272727273,0.09090909090909091
German,301,natural,22,7,3.0,4,1.9545454545454546,0.045454545454545456
German,301,random,22,3,1.4,11,5.363636363636363,0.045454545454545456
